i sys itr dvfs rapl read_5th read_10th read_50th read_90th read_95th read_99th measure_qps target_qps time joules rx_desc rx_bytes tx_desc tx_bytes instructions cycles ref_cycles llc_miss c1 c1e c3 c6 c7 num_interrupts
0 linux_tuned 20 0x1700 135 46.5 48.0 54.5 65.5 69.9 78.1 199881.3 200000 20.01 1684.92 5398731 798941702 12084644 959735808 116423624460.0 246615641766.0 310977244395.0 272913423.0 7254600.0 831072.0 80166.0 0.0 215752.0 7858617
0 linux_tuned 20 0x1700 75 46.2 47.5 54.3 65.3 69.4 77.9 199905.9 200000 20.0 1685.63 5404607 798490194 12085956 961952767 116455267414.0 247289821706.0 311825496541.0 277084964.0 7334709.0 852686.0 76377.0 0.0 205281.0 7871407
0 linux_tuned 20 0x1700 55 46.0 47.1 54.0 65.0 68.9 77.2 200079.8 200000 20.0 1685.23 5412699 800745436 12095952 959606123 116277869096.0 246463076473.0 310782908783.0 271372457.0 7294055.0 837568.0 78350.0 0.0 210694.0 7874193
0 linux_tuned 20 0x1700 135 47.4 49.9 59.0 74.4 79.7 98.0 399596.1 400000 20.0 1937.76 8567120 1451731449 24092593 1923485848 192900980963.0 413502694047.0 521412212137.0 536648370.0 9581847.0 158421.0 9666.0 0.0 58675.0 11578996
0 linux_tuned 20 0x1700 75 47.1 49.5 58.8 73.8 79.3 96.5 400075.2 400000 20.0 1934.48 8570184 1451256004 24123894 1927037824 193216969586.0 411384075934.0 518731450020.0 503231176.0 9580695.0 156628.0 9887.0 0.0 58109.0 11577227
0 linux_tuned 20 0x1700 55 47.5 50.0 59.3 74.5 79.8 99.5 399887.9 400000 20.0 1936.91 8575968 1451861961 24111073 1923222627 193370544885.0 413703358879.0 521674025152.0 527195737.0 9599711.0 157321.0 9436.0 0.0 57248.0 11584204
0 linux_tuned 20 0x1700 135 51.4 54.6 69.1 98.9 115.3 178.6 600084.9 600000 20.0 2156.76 12642972 2161682140 36035027 2878846194 256742976231.0 559200745743.0 705108432810.0 1163624462.0 7348486.0 37124.0 7236.0 0.0 69454.0 13757145
0 linux_tuned 20 0x1700 75 51.0 54.0 68.5 99.0 116.0 183.4 599984.3 600000 20.0 2157.41 12639494 2159992923 36029445 2875250637 256990011656.0 559690991690.0 705726080958.0 1163301858.0 7339151.0 37404.0 7068.0 0.0 69660.0 13755475
0 linux_tuned 20 0x1700 55 51.2 54.3 69.0 100.8 119.1 190.1 600176.0 600000 20.0 2147.35 12643983 2161043593 36035793 2880768354 256291505642.0 557878382084.0 707105098760.0 1164026297.0 7253235.0 37882.0 7283.0 0.0 68617.0 13757928
0 linux_tuned 30 0x1700 135 46.5 48.1 57.5 74.4 78.1 85.7 200123.1 200000 20.0 1677.12 5342732 795987912 12098198 963776234 113370207392.0 239671358493.0 302219699782.0 274300287.0 6354357.0 1275349.0 63936.0 0.0 164742.0 6778455
0 linux_tuned 30 0x1700 75 46.8 48.6 58.0 74.7 78.3 85.7 200076.5 200000 20.0 1679.79 5343348 794790854 12092880 963044114 113626707377.0 241596912609.0 304651853048.0 284133147.0 6452083.0 1320684.0 59297.0 0.0 153474.0 6810182
0 linux_tuned 30 0x1700 55 46.8 48.6 57.9 74.9 78.5 86.2 199889.3 200000 20.0 1677.49 5340678 794409675 12083563 962626290 113604232235.0 240888946941.0 303761570419.0 278569403.0 6446393.0 1322631.0 59978.0 0.0 153373.0 6806276
0 linux_tuned 30 0x1700 135 49.4 51.4 64.8 80.2 86.4 102.4 399735.6 400000 20.0 1912.54 8548029 1448944345 24091190 1921585600 188444656179.0 396199669380.0 499590284829.0 487139962.0 8670652.0 346664.0 5523.0 0.0 22268.0 9035778
0 linux_tuned 30 0x1700 75 48.7 51.1 64.5 79.9 86.0 100.8 399806.4 400000 20.0 1916.39 8553341 1449626594 24096009 1921297115 188580447478.0 397111030181.0 500735982841.0 496997204.0 8719522.0 344777.0 5037.0 0.0 21670.0 9043638
0 linux_tuned 30 0x1700 55 48.8 51.2 64.5 80.0 86.1 100.4 399663.1 400000 20.0 1916.11 8544190 1448326022 24085097 1916948330 188417007433.0 397786248430.0 501595304316.0 509212628.0 8682386.0 345719.0 5194.0 0.0 22354.0 9041764
0 linux_tuned 30 0x1700 135 52.3 55.9 73.4 98.8 111.9 156.0 599933.3 600000 20.0 2127.34 12652511 2160852031 36032358 2871341792 251979575974.0 538733961253.0 679308973208.0 1111889685.0 7012233.0 59501.0 2833.0 0.0 26713.0 9934483
0 linux_tuned 30 0x1700 75 53.0 56.5 73.9 100.3 114.4 166.3 599869.8 600000 20.01 2130.75 12655336 2161411782 36026447 2878792500 252146185596.0 540942996857.0 682084561439.0 1123660389.0 6956281.0 59921.0 2734.0 0.0 25257.0 9937576
0 linux_tuned 30 0x1700 55 52.7 56.2 73.6 99.4 113.3 167.4 600207.3 600000 20.0 2130.32 12659849 2164428687 36047627 2879423257 252065935923.0 540194862333.0 681761680746.0 1127940653.0 6949192.0 58203.0 2792.0 0.0 26308.0 9939206
0 linux_tuned 40 0x1700 135 46.8 48.7 62.3 83.3 87.0 95.6 199903.4 200000 20.0 1666.92 5248098 789067349 12080446 961324141 109717643279.0 231586570829.0 292030895636.0 270847280.0 4714391.0 2318325.0 51667.0 0.0 129520.0 5922336
0 linux_tuned 40 0x1700 75 47.5 49.9 63.2 84.0 87.4 95.8 199907.0 200000 20.0 1669.77 5262673 789989660 12079992 961307979 110014244946.0 233853643413.0 294891516275.0 286189939.0 4897312.0 2322424.0 46695.0 0.0 118991.0 5963585
0 linux_tuned 40 0x1700 55 47.3 49.7 63.2 84.0 87.3 95.8 200099.8 200000 20.0 1665.34 5259447 790764773 12091966 963992457 109450073432.0 230731890721.0 290957400722.0 270725312.0 4645077.0 2320927.0 52995.0 0.0 133983.0 5913606
0 linux_tuned 40 0x1700 135 50.6 53.5 71.7 89.3 95.1 106.5 400153.8 400000 20.0 1895.15 8534552 1448139263 24101521 1918856676 185000907551.0 384606295936.0 484970034879.0 487118965.0 7306144.0 884087.0 3205.0 0.0 10256.0 7268625
0 linux_tuned 40 0x1700 75 50.5 53.2 71.3 88.8 94.8 106.1 399671.3 400000 20.0 1893.66 8533574 1446897425 24073538 1915425844 184681791228.0 383480236470.0 483555861711.0 494096903.0 7277636.0 897558.0 3332.0 0.0 10684.0 7265230
0 linux_tuned 40 0x1700 55 50.6 53.4 71.7 89.4 95.1 106.4 399924.4 400000 20.0 1893.42 8536136 1448950681 24087513 1917643643 184760073100.0 383168322755.0 483164631614.0 476435239.0 7278069.0 896186.0 3339.0 0.0 10312.0 7266734
0 linux_tuned 40 0x1700 135 54.8 58.5 78.7 103.6 114.5 159.1 600039.7 600000 20.0 2104.02 12662732 2164625526 36028944 2882498683 249347603707.0 522458040715.0 658783458304.0 1041977978.0 6570301.0 147411.0 1021.0 0.0 8185.0 7656871
0 linux_tuned 40 0x1700 75 55.1 59.0 78.8 104.5 116.1 163.1 600034.3 600000 20.0 2109.92 12669726 2164526640 36026288 2880900810 248988727938.0 526425386745.0 663780942609.0 1107304969.0 6456792.0 147361.0 1004.0 0.0 8370.0 7657156
0 linux_tuned 40 0x1700 55 54.8 58.4 78.6 104.0 115.0 158.5 600029.1 600000 20.0 2108.77 12669630 2162888006 36026364 2881505489 249477046848.0 525004667357.0 662121953877.0 1077133330.0 6524738.0 143308.0 980.0 0.0 8374.0 7657194
0 linux_tuned 2 0x1900 135 41.9 42.6 48.2 57.5 60.0 69.3 199822.1 200000 20.01 1851.6 5516317 806316194 12126557 961144644 121139270802.0 258627960526.0 300007953679.0 279082995.0 6662024.0 978535.0 122254.0 0.0 364228.0 12264354
0 linux_tuned 2 0x1900 75 41.7 42.3 47.6 56.7 59.7 68.6 200025.7 200000 20.0 1851.56 5562186 809580107 12091170 959616326 121499178500.0 258808419264.0 300217147934.0 278592280.0 6690325.0 960810.0 122189.0 0.0 369291.0 12307536
0 linux_tuned 2 0x1900 55 41.5 42.0 46.8 56.1 59.3 67.9 200096.6 200000 20.0 1850.44 5552442 809312121 12097661 960816775 121437386343.0 258540428263.0 299911743511.0 276690835.0 6656572.0 958304.0 122652.0 0.0 371248.0 12296381
0 linux_tuned 2 0x1900 135 43.5 45.5 52.3 66.0 72.5 87.4 399962.6 400000 20.01 2143.25 8596961 1453596729 24118540 1924208036 207213643810.0 445282186045.0 516525867983.0 531568881.0 9612216.0 225079.0 35869.0 0.0 361160.0 21498657
0 linux_tuned 2 0x1900 75 42.2 43.3 51.0 64.7 71.2 86.4 399858.8 400000 20.0 2141.53 8592781 1451054722 24112781 1918217737 206850327497.0 443928662186.0 514956229672.0 526735622.0 9584977.0 226113.0 36494.0 0.0 361784.0 21491201
0 linux_tuned 2 0x1900 55 42.0 43.0 50.6 64.8 71.5 86.9 400070.0 400000 20.0 2128.23 8590059 1451132212 24124219 1919759146 206786507381.0 444228105323.0 518292502830.0 529086438.0 9552612.0 222471.0 35620.0 0.0 357106.0 21488657
0 linux_tuned 2 0x1900 135 44.6 46.6 59.6 96.8 118.2 210.1 599931.5 600000 20.01 2409.57 12593852 2159081535 36010747 2883049802 279813830524.0 621743168371.0 721222054290.0 1209325123.0 7121471.0 116169.0 46151.0 0.0 587166.0 30607554
0 linux_tuned 2 0x1900 75 45.6 47.5 60.2 96.9 119.4 216.4 599986.4 600000 20.0 2410.01 12592733 2158988819 36011524 2879557947 279823389486.0 622183770110.0 721732610397.0 1219224781.0 7122583.0 116462.0 46473.0 0.0 580777.0 30600905
0 linux_tuned 2 0x1900 55 47.4 50.3 69.0 134.2 190.2 505.3 600120.0 600000 20.0 2151.7 12553816 2155441374 35866782 2878514622 268601266857.0 585694863646.0 759527288843.0 1187611114.0 5444504.0 84603.0 29173.0 0.0 339799.0 30279915
0 linux_tuned 10 0x1900 135 45.5 46.2 51.3 59.2 62.4 70.7 200245.2 200000 20.0 1837.16 5474835 804664810 12125179 965157501 118851193322.0 253641143945.0 294222208078.0 276606109.0 7634900.0 804624.0 102182.0 0.0 310756.0 8716875
0 linux_tuned 10 0x1900 75 45.4 46.0 51.0 58.9 61.5 70.2 200042.4 200000 20.01 1839.35 5488394 804875438 12094585 961176064 118619445329.0 253204299840.0 293714411785.0 273802390.0 7591208.0 795166.0 103482.0 0.0 316764.0 8716589
0 linux_tuned 10 0x1900 55 45.3 45.9 50.6 58.7 61.2 69.5 200185.6 200000 20.0 1840.87 5480308 804815909 12104662 964452713 118854163282.0 253822032694.0 294431528657.0 277987954.0 7652021.0 798593.0 101834.0 0.0 311665.0 8715675
0 linux_tuned 10 0x1900 135 45.9 47.0 54.1 66.1 72.5 89.4 399870.4 400000 20.0 2124.23 8594714 1451822345 24115918 1919860799 201043650115.0 433525276399.0 502886162698.0 518577832.0 10587260.0 166269.0 30523.0 0.0 300164.0 14276990
0 linux_tuned 10 0x1900 75 45.6 46.6 53.5 65.4 71.4 86.1 399941.1 400000 20.0 2125.93 8587014 1452482846 24121136 1925293050 201159087004.0 434369959509.0 503865744215.0 533751517.0 10633363.0 163838.0 30557.0 0.0 304338.0 14275291
0 linux_tuned 10 0x1900 55 45.8 46.9 53.9 66.2 72.2 89.5 399903.1 400000 20.0 2121.03 8591611 1451265860 24115984 1921831967 200862606181.0 435677172461.0 507241939643.0 554423275.0 10539055.0 165183.0 30584.0 0.0 306164.0 14278563
0 linux_tuned 10 0x1900 135 47.9 50.3 61.1 90.6 106.2 167.1 599677.4 600000 20.0 2387.76 12623074 2157851599 36028131 2875350845 270837307675.0 604463618589.0 701174776530.0 1192005550.0 8188156.0 115997.0 47380.0 0.0 545248.0 19273495
0 linux_tuned 10 0x1900 75 47.4 50.0 60.6 89.4 105.5 166.9 600121.6 600000 20.0 2389.37 12627503 2160532130 36054145 2875811889 271267027011.0 606392132054.0 703412446748.0 1195197061.0 8177155.0 115850.0 46028.0 0.0 542494.0 19282602
0 linux_tuned 10 0x1900 55 50.4 52.5 68.3 116.1 150.1 329.4 599921.7 600000 20.0 2267.65 12581437 2157366190 35916556 2871957156 262780798216.0 578893407819.0 746854344001.0 1208947179.0 6490759.0 100991.0 38237.0 0.0 434321.0 19221298
0 linux_tuned 20 0x1900 135 45.6 46.5 53.1 63.7 66.2 74.7 200205.5 200000 20.0 1834.32 5437194 802126236 12104194 964189038 117139047382.0 250386778886.0 290446755179.0 277914206.0 7558182.0 874005.0 77410.0 0.0 206830.0 7877165
0 linux_tuned 20 0x1900 75 45.6 46.3 52.9 63.6 66.2 74.2 200085.4 200000 20.01 1835.55 5437059 801607094 12096923 960215395 117176434726.0 250652312292.0 290754409393.0 278622970.0 7585165.0 887483.0 75540.0 0.0 202320.0 7878016
0 linux_tuned 20 0x1900 55 45.5 46.2 52.6 63.4 66.0 73.7 200050.1 200000 20.0 1836.08 5439871 801664525 12093898 961067574 117163032304.0 250909315866.0 291053210864.0 282448376.0 7597913.0 881386.0 74593.0 0.0 203435.0 7881247
0 linux_tuned 20 0x1900 135 46.0 47.6 57.1 70.8 76.2 91.5 399800.9 400000 20.0 2109.53 8582847 1450906072 24107094 1914298897 195185781449.0 421063537623.0 488432208782.0 517306619.0 10264465.0 180808.0 9727.0 0.0 61951.0 11548781
0 linux_tuned 20 0x1900 75 45.9 47.3 56.9 70.4 75.6 90.0 400249.7 400000 20.0 2114.16 8582092 1451938830 24136701 1925642546 195274160152.0 421668567204.0 489133474805.0 530584458.0 10250328.0 181333.0 10014.0 0.0 62846.0 11554969
0 linux_tuned 20 0x1900 55 46.1 47.7 57.1 70.7 76.2 92.9 399795.6 400000 20.01 2106.54 8580345 1450222067 24107262 1920117126 195004669710.0 419626241041.0 487168136192.0 498683109.0 10211692.0 181945.0 10555.0 0.0 61038.0 11536798
0 linux_tuned 20 0x1900 135 49.2 51.7 64.6 87.6 101.2 146.7 600108.6 600000 20.01 2357.38 12645414 2162536408 36067854 2879280038 260915288132.0 578915695580.0 671546398933.0 1159355118.0 8410346.0 43722.0 7650.0 0.0 75635.0 13715916
0 linux_tuned 20 0x1900 75 49.8 52.0 64.6 87.3 101.0 146.4 599969.6 600000 20.0 2353.13 12647801 2162075170 36060976 2878314030 260956111751.0 575983601067.0 668153762071.0 1123523515.0 8497021.0 43008.0 8021.0 0.0 78428.0 13711545
0 linux_tuned 20 0x1900 55 51.1 54.1 68.7 101.1 119.5 197.6 599942.0 600000 20.01 2162.72 12640514 2160262673 36017283 2874477016 255692582761.0 557778964412.0 707038789680.0 1164079760.0 7205399.0 36413.0 7261.0 0.0 71811.0 13759220
0 linux_tuned 30 0x1900 135 45.8 46.9 56.1 72.3 76.7 83.3 200072.5 200000 20.0 1829.01 5373216 797291206 12092319 961214191 113655586454.0 242471683906.0 281265391806.0 277470181.0 6427602.0 1413231.0 62051.0 0.0 157186.0 6782082
0 linux_tuned 30 0x1900 75 46.0 47.2 56.5 72.9 77.2 83.6 200024.7 200000 20.0 1829.03 5365843 796772728 12089413 959173220 113408007312.0 241884776051.0 280584860348.0 278557471.0 6398062.0 1397454.0 64050.0 0.0 161689.0 6772133
0 linux_tuned 30 0x1900 55 45.7 46.8 55.8 72.2 76.5 82.2 200139.8 200000 20.0 1827.42 5371614 796495903 12096107 959901912 113515254271.0 242050868410.0 280777983586.0 275253289.0 6385620.0 1393509.0 63691.0 0.0 163306.0 6776036
0 linux_tuned 30 0x1900 135 47.1 49.8 62.5 78.2 82.0 93.9 399760.5 400000 20.0 2082.78 8556566 1449042925 24092953 1917445104 189858477419.0 402186789544.0 466535697070.0 483740783.0 9112774.0 410814.0 5456.0 0.0 21118.0 9004473
0 linux_tuned 30 0x1900 75 47.3 49.9 62.5 78.2 82.2 95.3 400015.6 400000 20.0 2082.17 8565946 1451548674 24111237 1921227402 190040466757.0 402839083550.0 467295351519.0 493368328.0 9110977.0 407979.0 5547.0 0.0 21123.0 9005982
0 linux_tuned 30 0x1900 55 46.9 49.4 62.2 78.1 82.0 94.3 399764.5 400000 20.0 2081.3 8553881 1448452277 24094727 1918290048 189982412183.0 402825883263.0 467325384006.0 491335513.0 9115310.0 409524.0 5298.0 0.0 20329.0 9008967
0 linux_tuned 30 0x1900 135 50.5 53.9 69.7 91.2 102.1 139.3 600107.6 600000 20.01 2322.0 12654079 2161912002 36064494 2875334418 256071992812.0 556518852960.0 645560350895.0 1093848168.0 7920128.0 71715.0 2776.0 0.0 26047.0 9923982
0 linux_tuned 30 0x1900 75 50.8 54.2 70.2 91.1 101.8 135.0 599859.9 600000 20.0 2324.27 12654392 2161485520 36049251 2873952514 255815966853.0 557583769825.0 646796244127.0 1126144210.0 7878816.0 72632.0 2706.0 0.0 26120.0 9925144
0 linux_tuned 30 0x1900 55 52.1 55.7 72.7 98.3 111.9 166.1 600539.6 600000 20.01 2252.18 12667002 2163492261 36067924 2872456916 252410758469.0 539728067549.0 674952232071.0 1081898039.0 7063349.0 59678.0 2814.0 0.0 25164.0 9934239
0 linux_tuned 40 0x1900 135 46.4 48.0 61.3 82.2 86.1 93.9 200063.3 200000 20.0 1812.51 5284003 791942759 12089711 960983307 110007578279.0 232783672563.0 270047775801.0 268616309.0 4553098.0 2516699.0 53525.0 0.0 135302.0 5900994
0 linux_tuned 40 0x1900 75 46.1 47.6 60.9 81.8 85.9 93.6 200107.4 200000 20.0 1810.2 5282625 791103970 12090447 958438493 109724261760.0 232243347318.0 269438319051.0 269017043.0 4506474.0 2507380.0 54864.0 0.0 138599.0 5873035
0 linux_tuned 40 0x1900 55 46.2 47.8 61.2 81.9 86.0 93.8 200114.8 200000 20.0 1812.36 5282967 791260327 12093034 961594602 109830788502.0 233228590419.0 270571280930.0 272938261.0 4578248.0 2512184.0 53110.0 0.0 135700.0 5904119
0 linux_tuned 40 0x1900 135 48.0 51.1 68.7 86.4 91.3 102.5 400152.3 400000 20.0 2060.21 8542435 1449171743 24104380 1922814809 186137621585.0 389231071973.0 451507835126.0 480066808.0 7485170.0 1069910.0 3419.0 0.0 10755.0 7260124
0 linux_tuned 40 0x1900 75 48.7 51.7 69.1 86.7 91.7 102.3 399836.2 400000 20.0 2060.08 8528737 1445948413 24080660 1914134244 186060513309.0 388688555487.0 450877716862.0 476525974.0 7474103.0 1072250.0 3382.0 0.0 10670.0 7257653
0 linux_tuned 40 0x1900 55 47.8 50.9 68.4 86.2 90.9 102.3 399835.7 400000 20.0 2058.55 8533498 1447730384 24083985 1920115184 185876901866.0 388054525141.0 450165199854.0 476616479.0 7420923.0 1092111.0 3663.0 0.0 11020.0 7256413
0 linux_tuned 40 0x1900 135 52.6 56.5 75.8 96.8 105.7 132.3 600227.5 600000 20.0 2296.27 12665029 2164921814 36056162 2890467029 252783858265.0 540032755795.0 626437957230.0 1076701715.0 7242868.0 185748.0 979.0 0.0 8112.0 7655275
0 linux_tuned 40 0x1900 75 52.3 56.3 75.5 96.3 105.1 134.3 599844.5 600000 20.0 2292.01 12653586 2162583418 36033169 2876307051 252937896063.0 535602870542.0 621298480080.0 1005634031.0 7343681.0 185793.0 878.0 0.0 7938.0 7653926
0 linux_tuned 40 0x1900 55 55.3 59.1 79.2 104.7 116.1 158.0 600206.7 600000 20.0 2155.11 12669162 2165066899 36037725 2880799379 249337605414.0 528521770968.0 656759162546.0 1092485158.0 6549185.0 158674.0 972.0 0.0 8193.0 7655910
0 linux_tuned 2 0x1b00 135 41.7 42.4 47.6 56.3 59.2 65.9 199857.6 200000 20.0 2012.23 5587009 811394520 12082279 956499598 122738426495.0 264136644749.0 283697426984.0 284893053.0 7097084.0 975001.0 116861.0 0.0 363945.0 12339940
0 linux_tuned 2 0x1b00 75 41.4 41.8 45.9 54.6 58.2 65.2 199983.7 200000 20.0 2007.12 5596178 812639862 12092744 965693550 122668455864.0 263298890345.0 282797274698.0 282053904.0 6992194.0 966464.0 121376.0 0.0 372911.0 12349466
0 linux_tuned 2 0x1b00 55 40.8 41.5 45.1 54.3 57.8 64.9 200013.9 200000 20.01 2007.97 5580038 811391266 12095396 964747413 122739341260.0 264011231637.0 283577701412.0 285255151.0 7083805.0 974028.0 118304.0 0.0 365428.0 12342239
0 linux_tuned 2 0x1b00 135 41.7 42.4 49.1 60.9 66.1 80.0 400126.2 400000 20.01 2329.97 8613547 1454599488 24133339 1921547225 210300523051.0 457187597283.0 491053221271.0 549976629.0 10296147.0 237111.0 38890.0 0.0 407291.0 21577153
0 linux_tuned 2 0x1b00 75 41.9 42.8 49.9 62.2 67.6 80.1 400076.5 400000 20.01 2326.9 8613254 1453529260 24130730 1920965022 209752692563.0 455646381952.0 489388093587.0 549246874.0 10233309.0 239114.0 40469.0 0.0 404485.0 21581975
0 linux_tuned 2 0x1b00 55 42.0 42.9 50.6 64.8 71.7 89.5 400104.0 400000 20.0 2150.46 8579233 1451576094 24120525 1919898987 206914741425.0 446254377382.0 518451543731.0 537896245.0 9552131.0 223737.0 36177.0 0.0 357049.0 21475011
0 linux_tuned 2 0x1b00 135 43.2 45.3 56.7 84.6 100.3 158.6 599820.3 600000 20.0 2633.01 12602197 2158530954 36044463 2881545905 286009044970.0 646234115417.0 694094942208.0 1224212476.0 8189142.0 135844.0 55738.0 0.0 733284.0 30756677
0 linux_tuned 2 0x1b00 75 43.4 45.6 57.0 84.4 99.6 160.8 599897.6 600000 20.0 2636.02 12604625 2159410268 36043065 2881735413 285974578326.0 646210429507.0 694068519844.0 1232781757.0 8167815.0 136518.0 56795.0 0.0 725199.0 30750261
0 linux_tuned 2 0x1b00 55 47.5 50.5 72.6 213.8 1022.3 8741.1 599713.3 600000 20.0 2110.52 12470860 2152327577 35232421 2868256202 261948550439.0 573060033063.0 754450754279.0 1160856982.0 5074953.0 87103.0 26964.0 0.0 285076.0 29642056
0 linux_tuned 10 0x1b00 135 43.2 45.3 49.3 57.2 59.6 66.0 200091.7 200000 20.0 1995.24 5498309 805172269 12119715 962625307 119411557015.0 256210222094.0 275180847750.0 278758910.0 7845165.0 831720.0 100229.0 0.0 295743.0 8722298
0 linux_tuned 10 0x1b00 75 44.3 45.6 49.8 57.9 59.9 66.2 199834.9 200000 20.01 1997.35 5497810 805043300 12082394 960395405 119655353702.0 257072077710.0 276106073117.0 282031549.0 7946376.0 839710.0 97510.0 0.0 289444.0 8711598
0 linux_tuned 10 0x1b00 55 43.5 45.4 49.5 57.4 59.6 66.2 200086.4 200000 20.0 1997.61 5512357 807061402 12097407 962219325 119730293925.0 257442502636.0 276509069094.0 281891050.0 7968185.0 838313.0 95991.0 0.0 289536.0 8729291
0 linux_tuned 10 0x1b00 135 45.7 46.7 53.2 63.8 68.3 81.3 399636.7 400000 20.01 2305.73 8598817 1451652805 24106699 1917988673 202555310818.0 439369356730.0 471902830078.0 520572892.0 11205226.0 177914.0 29548.0 0.0 285018.0 14244061
0 linux_tuned 10 0x1b00 75 43.6 45.5 51.5 61.9 66.4 80.0 399869.1 400000 20.0 2305.75 8596182 1451848709 24119093 1911632453 202531876324.0 438448377182.0 470918389901.0 514466892.0 11153491.0 178438.0 30064.0 0.0 282240.0 14244156
0 linux_tuned 10 0x1b00 55 45.7 46.8 53.7 66.0 72.4 90.3 400126.7 400000 20.0 2150.74 8558027 1450599741 24126626 1921508429 200824251396.0 433862818819.0 500583616203.0 520290750.0 10564051.0 166085.0 30688.0 0.0 295947.0 14244836
0 linux_tuned 10 0x1b00 135 46.5 48.5 58.2 79.5 91.6 128.8 599887.9 600000 20.01 2604.35 12628839 2162112684 36075292 2881158753 276351992273.0 623214587369.0 669378876090.0 1192333886.0 9365446.0 123772.0 50039.0 0.0 598392.0 19251361
0 linux_tuned 10 0x1b00 75 46.7 48.9 58.5 80.3 93.3 131.9 599896.2 600000 20.0 2607.48 12630967 2159414686 36071320 2880339090 275713179776.0 624636505717.0 670894905697.0 1221104067.0 9255035.0 123846.0 50834.0 0.0 602227.0 19254269
0 linux_tuned 10 0x1b00 55 52.4 55.4 74.1 201.8 1791.7 8931.5 600146.7 600000 20.01 2095.4 12502584 2156000684 35184427 2865486930 254380166243.0 559012842386.0 736461113925.0 1137148979.0 6043412.0 98696.0 34117.0 0.0 353276.0 18776331
0 linux_tuned 20 0x1b00 135 44.9 45.9 51.9 62.4 65.3 72.3 200166.2 200000 20.0 1990.44 5466549 804073456 12100210 963091461 117399667097.0 251476090212.0 270097049063.0 276152290.0 7576478.0 886537.0 81885.0 0.0 216150.0 7818544
